Accession,luminal protein estrus,luminal protein 0.5,luminal protein 1.5,luminal protein 2.5
P47791,0.7302733789058877,0.7087900414960767,0.729244711109686,0.7459293075430442
P62192,0.7155951686326324,0.7070470705990584,0.7125955647971554,0.7191803264925861
P27659,0.728463761539215,0.7140950271075152,0.7140248917839881,0.7265080120394674
P39054,0.6993150052650324,0.6806124875929326,0.6864605745989864,0.6947365245531837
Q01339,0.7321135923127394,0.7190895881677085,0.7393906452270613,0.7528135620989408
E9Q9E1,0.6573041729797721,0.6367708064029248,0.6502443184924415,0.6803711833728844
P46935,0.6861019049500577,0.6967665643536647,0.6855357930377967,0.7015364606563533
Q8R016,0.7308858291758932,0.7026203331994734,0.7184505722690406,0.7380281722491956
P62242,0.7349126493026832,0.716377429814397,0.7372180513062628,0.7487355365113132
Q61792,0.7146711412112331,0.6923329756607465,0.7159417670272411,0.7211129993726394
Q9D8N0,0.7456065929042992,0.742198784243475,0.7364198463535143,0.7456579142041888
P19324,0.6768736755991656,0.6562964899049126,0.6659556321470214,0.6977367782663286
G5E924,0.6872477769594003,0.6654477571756596,0.6825269110284556,0.7107323691667026
Q9Z1F9,0.6917614712928556,0.666290160241848,0.6891744519928096,0.7068304004561257
Q9R0P5,0.8124049056032894,0.7960675616037152,0.8083519867063159,0.8301425750344914
P97315,0.7852023647220939,0.7684805457032876,0.7966602732481649,0.8056274261530305
Q3THK7,0.6783816487560276,0.6510429363818294,0.6753023624241572,0.689408371815651
P12970,0.7446068075947384,0.7254858045773512,0.7350588518691239,0.7501674634956083
Q60973,0.6932498062394622,0.6798325688882066,0.6901567508412652,0.7126598366944692
P39654,0.7020453850914569,0.6992542872943943,0.7111440360118922,0.7127355620392742
P61161,0.7475026113388803,0.7234670259232738,0.7392922497688839,0.7552005708604052
O88544,0.6949084485746662,0.6699699567449042,0.6828853058165982,0.710797547133171
Q63844,0.7496716321274173,0.7227414108890522,0.7403755394120017,0.756253927726456
Q99K85,0.7016686082803354,0.6853385937627712,0.6895403527245461,0.7126773048638795
A0A0A6YXL6,0.7659730323400126,0.7519306098715094,0.7573114290678493,0.7644361312972686
Q99KK7,0.7359789847761017,0.7216168415474955,0.732956455544917,0.742772220193696
Q61703,0.7052519435063118,0.7141221973339308,0.7114767469273429,0.7210473486260132
P97494,0.7043397204792723,0.6723514218297879,0.6914826829855975,0.7126569536556154
P70398,0.6373941001948825,0.6252144481877762,0.6404646469609713,0.6616443670877569
P49312,0.7480641741218487,0.747057955547445,0.752587717497579,0.777075877028382
Q99J77,0.7250349172104726,0.6960663316120066,0.7333940713103494,0.7463334893759277
Q61362,0.5404332187988029,0.6905566333721482,0.5862747229328544,0.567780591820527
P08249,0.6744539810786996,0.6550257756978475,0.6703338393516587,0.6758851016930274
O08997,0.7914795750661022,0.7817148335317943,0.7981520116990106,0.8130796006042271
E9Q555,0.7207040708085584,0.7194657286243568,0.7227365876924051,0.7360603709297434
Q9JLJ2,0.7319277065333635,0.6872331277510633,0.7122414613414837,0.7313666928043117
P26883,0.7356917783145677,0.7586274094430923,0.742417077047262,0.7575123075495175
Q91VR5,0.7014313948177148,0.6731549411407056,0.7068263861478022,0.7217099911425814
Q99PT1,0.7817901939258077,0.755217992194927,0.782351449616146,0.8048307699771029
Q9ERK4,0.7019721983872361,0.6760735255325266,0.698275255318274,0.7176899611982169
Q8BKC5,0.7138731625869432,0.6940907276128148,0.7294649196357145,0.7256985010236042
Q80UG5,0.6983363816915602,0.6702311199338521,0.6951383982644479,0.7096908508530377
P16015,0.750639927021829,0.7338847865273144,0.7559488161661615,0.768683844177032
P62196,0.6898212368358938,0.655210122018183,0.692279841719929,0.6877857479104756
P11679,0.7541069141869605,0.736292685094913,0.7571425490346168,0.7910560294326897
P32921,0.7034730604871036,0.6828492096201195,0.7002625847805146,0.7083222870419976
P47199,0.683759893118869,0.676459031334688,0.6816132614519063,0.7043186931083992
Q9JHU9,0.7030886783435262,0.7044775700131506,0.7146951007716975,0.7221909079253057
Q924B0,0.7314341460622739,0.7272111957356766,0.723262594565327,0.7393198362735934
Q91WT7,0.7420514358201343,0.7393519804949686,0.7305728984479252,0.7440089598300518
Q8BPB5,0.6396379515812839,0.6468831104970569,0.6488254305485474,0.6878870895635515
Q9R1P4,0.7508646512832083,0.7450888114473854,0.7459718355645335,0.7529788092177163
Q62418,0.6799702075529847,0.6675698329360343,0.6720937494645771,0.678097370357309
Q9EQP2,0.676546343726226,0.6601838436775206,0.6806566485682515,0.6922142608470644
Q505F5,0.6678796460509272,0.6438144914544677,0.6640161857302118,0.677535409864473
Q05816,0.6932444273445357,0.6592010570396103,0.6777733892791488,0.7099755904909966
Q9CX34,0.6672785375566748,0.6440927961569559,0.6681995423280459,0.6872713706620333
Q9CQ65,0.7372846972325002,0.7211682223270464,0.7326117274239992,0.7493600355664297
A0A0R4J2B2,0.7279400915018631,0.6905769090330948,0.7203844800690551,0.7534067218866064
P00329,0.791332718991567,0.7862144694454355,0.7964003377560204,0.8043322814229383
P51859,0.751056588464817,0.7339160407589116,0.7521970908859421,0.76915842280864
Q3UM45,0.694072970745743,0.6612705318069124,0.682166629943506,0.7036364966614741
Q61176,0.7177658095521898,0.7462039171521915,0.7295001697838454,0.6981671772562342
Q5FWK3,0.7087477565282105,0.6898045497234607,0.7136216313397159,0.7234412726267587
Q8VEK3,0.7258097800160083,0.704405928511489,0.7221190619585984,0.7357591471824776
Q6PDL0,0.6351067287401261,0.5892488277295697,0.6195133067443569,0.64037230728492
Q61753,0.6580891447850019,0.6264772573619817,0.6623091592630344,0.6807630726792336
P08226,0.7207079038144039,0.7094740632887064,0.7269222966685926,0.7264636641015384
Q9D662,0.6882426366498737,0.6500886419579346,0.6752331668605593,0.6974009257823354
Q9D0R2,0.706743761093944,0.6810918987244595,0.7058017860973786,0.7347392720558692
P11680,0.6512368762728901,0.6483658154501686,0.6563683466321912,0.672612259101656
Q08879,0.6564555588676417,0.7074937340361035,0.6688028663536,0.6884599798971288
O08692,0.582897337711872,0.6121053545019692,0.5759791392430027,0.4926930819464954
P97384,0.6890751157678616,0.7554963109212435,0.6871715820657406,0.6999509360469888
O35643,0.7147085287735785,0.6898789450752255,0.7127554383104985,0.728849883274577
Q8C1B7,0.693518478480243,0.6532801106401237,0.6870202389518995,0.7119179127009148
Q8VC28,0.7036808315546963,0.6598919420427973,0.6773900894826642,0.6994497622779172
Q640N1,0.6965398506152456,0.6544113961864407,0.6845546731748662,0.688744667369748
Q6GQT1,0.648142315149798,0.6421609638031573,0.6051773456726003,0.6207798251042335
O89053,0.719079169299199,0.6960014686994925,0.7312326178841204,0.7353372855990962
Q5RKN9,0.6934110658369054,0.6648598520342668,0.6947413538778288,0.710684446288859
Q9EQH3,0.7155768517575819,0.691375972757455,0.7198255877932912,0.7356748321902559
O08797,0.6888817151727541,0.6548515259676588,0.6917367932307323,0.7063389789986456
Q62465,0.6844358681094492,0.6484061472967328,0.6782940934599642,0.6989196716570518
Q6NZD2,0.6825686918983536,0.6683993446997751,0.6954834791565969,0.7175791614056037
Q9JKB1,0.6950923546440566,0.6883312545959135,0.6970596512183704,0.7091780178932834
Q8K0C9,0.7883274989890897,0.7737727086511699,0.7670737472782841,0.7916925228740086
P63005,0.7136486356665419,0.6901823185869098,0.7075003823906966,0.7176365198421817
Q61035,0.7211841718881031,0.6913171588200431,0.718368765861737,0.715302473387237
O35350,0.6922825985821384,0.6413066689640464,0.6775059030330084,0.6861816449814954
Q99LX0,0.769657660686207,0.751159724147782,0.7607224636196568,0.7790413098390676
P48678,0.6604776671810662,0.630455662331915,0.6599673164666511,0.6984049019354496
P11247,0.6348181530546254,0.5456458434052048,0.5893979602590997,0.6140400881936487
E9Q912,0.658401573568895,0.6099059461584634,0.6617756407571502,0.6651846795674626
Q8K3V4,0.6475946971828705,0.7194272850728359,0.6890667629683862,0.6822587420301431
P27612,0.6583744029589498,0.6118102528924066,0.6590416029664694,0.6750077996465187
Q9D154,0.7352827979461348,0.7228216025353262,0.7420216489408769,0.7449508672547203
Q91YI0,0.7160030391938602,0.6810274239492669,0.6938148462105417,0.7134530060198164
P26638,0.7154928698072078,0.6933019168338129,0.698598695166107,0.7081482183214458
P07309,0.8276025494424913,0.8197706424674213,0.8338575587627457,0.852883745259414
Q9CVB6,0.7084036149262022,0.6970871450232927,0.7088907793543259,0.7189039971420066
P46664,0.6979002770310472,0.6749467135345493,0.7010279904058492,0.7144510672660449
Q8VCU2,0.6983574905462923,0.7323601901903585,0.7197670651720026,0.7255114781403662
Q9DCT8,0.7429770949577787,0.7042994669623296,0.7433028927297042,0.7678524079734879
Q9DBF1,0.7497079955874246,0.6998640967823784,0.7332060285124115,0.7493807589345216
Q8C2Q7,0.697188758348492,0.7079061367109597,0.6898476449756088,0.7066432279159449
P34884,0.7684305702285894,0.7601269280257669,0.7665365119549625,0.7778390333678211
P14685,0.6841092640140802,0.6545316233997645,0.6744476516332953,0.686313627417669
P70460,0.6745173688216655,0.6574899728436407,0.6768836597247654,0.678821070029653
Q3UZZ6,0.6966925567821043,0.6663237440772183,0.6872200898671574,0.7051937785065951
P08752,0.6978093358450562,0.6770695044887084,0.6929467366626502,0.7338723444121115
E9PYN9,0.6057918660239359,0.7825368553348373,0.5355499397947083,0.5700243024703253
Q9R0N0,0.7002649130353515,0.6795584572591322,0.6968000950946923,0.7021968413837272
E9PVU0,0.6823738672333625,0.6448449209217917,0.6668671714096196,0.6967050880608401
P14602,0.7753657910881887,0.7354155516415797,0.7431355294753543,0.7618401050615925
P70663,0.6140611797304546,0.6098891094581805,0.6310564328567981,0.64453641327824
P62702,0.7090308326269191,0.685005589020923,0.6993241297444741,0.7107730018870897
P62983,0.805589995792197,0.7970195807579478,0.8073240051312519,0.837576478479267
O55137,0.728741300406265,0.6999215246006248,0.748186761053554,0.7616485710638026
Q99LF4,0.7107928963891929,0.6822341462940722,0.712918851297956,0.7178840279082422
P09242,0.6517733836613983,0.7501311066004761,0.563122926866756,0.4658133962855295
Q9EPC1,0.724482942174216,0.6794466165378341,0.7294753630894883,0.7377766461531677
Q9CZD3,0.6949639788532423,0.6812221603231786,0.684250476329225,0.6957187270614481
P97372,0.72723138579738,0.7149239142192109,0.7295334247978434,0.75302171675098
P42703,0.8102482046141591,0.7796247349023948,0.7839385099387562,0.7956200902989512
P29351,0.6543498641765356,0.6132178766772092,0.6681454398373313,0.6770330658461111
P97290,0.7342513112544596,0.720454272601011,0.734476330253974,0.7378156916034607
Q9R0P3,0.7520535286167396,0.7281379201136609,0.7490336260738714,0.754396455014788
Q9Z1Z2,0.6867896012371446,0.663440005152482,0.6829485235819698,0.7001367407534709
P47962,0.7486520558103706,0.7335779282985135,0.7488093469576758,0.7650162727558488
Q9JHW2,0.6992458097668282,0.6783811658414977,0.703518979153615,0.7250372643999976
Q9WV32,0.7330930456974941,0.7212592569769662,0.7383174732139363,0.7535700899433033
P06801,0.6511805975903965,0.6870954001449814,0.6766423114805532,0.6997128125691107
P24369,0.7184911125952144,0.6910670742119456,0.7075179496984023,0.7235832989927552
P21460,0.6208817224756461,0.7328803833811359,0.6489686725034852,0.6446355202999192
P60122,0.6492128702000738,0.6096770690074843,0.6537333420713382,0.6741614546943873
Q99JI4,0.7008684325969519,0.6999503928773678,0.6937810172580541,0.6984882221818192
Q9WTM5,0.6925982665875682,0.6827631060491002,0.7133895299530747,0.7275676231436286
O70194,0.6936171471469411,0.6827431407481593,0.6904645542699643,0.6934109653286036
Q99MN1,0.7151334878459912,0.6912119817238292,0.7104391694184315,0.7268240483263857
P10810,0.5743213879642757,0.6742417546435868,0.6056775433236625,0.5690083429281989
Q8BMJ2,0.6631390865985358,0.656656152052321,0.6552016347271234,0.6658301340555336
A0A0R4J039,0.7609148750362194,0.7326231017165309,0.7607058448558232,0.7711393608344339
Q8BK64,0.69131800410218,0.6686221601795302,0.6905924874255055,0.7053775608548218
G3V018,0.6645668023694244,0.677183061034268,0.6639194958987014,0.6685904871812388
Q8BP47,0.7060956259694182,0.6820000374180974,0.7012384661495705,0.7230827725545724
Q8BK67,0.6658198483314193,0.6311834028161344,0.6653501191452287,0.6824378482771127
Q8VIJ6,0.7055099976215707,0.6899359953589518,0.7021026323618492,0.7236188416717995
Q3UE92,0.6937329812151095,0.6772274196567125,0.6894961578697496,0.6935757821949367
O35685,0.6831777648365822,0.6614358262060617,0.6884310919878949,0.7133712441815205
P50516,0.7097228561625681,0.7088761551617251,0.7121977218277159,0.711909559466471
Q9D8W5,0.6767871360460377,0.6389359330985095,0.6782391626331201,0.6933972064695646
E9PUD2,0.6419700804975589,0.6051972242419555,0.6217672594297432,0.6624557386147283
Q61553,0.6808412355578426,0.6638878771334866,0.6882657729306045,0.6903684020850659
Q05D44,0.7514308028081425,0.7359952026031619,0.7689417466343644,0.762340470071849
Q91WU5,0.6566269369363678,0.6289941390747066,0.6593039676327218,0.669583652578671
P41245,0.6415211658280388,0.6033145654542827,0.6108026045385148,0.6148748388048251
Q8BVI4,0.7345117747364666,0.7049928526021387,0.7251428306907512,0.7539244166353274
P0DP27,0.8026738137742159,0.7825439945170608,0.794256212550811,0.8058523390287936
A0A1W2P6F6,0.7926055291564605,0.768840486757713,0.7854482885843616,0.8078989654035345
Q9Z0E6,0.7214187900224044,0.6981335046311937,0.7220642937993449,0.7417594850102339
Q99KI0,0.6864162629051986,0.6512540018822854,0.6771165475982038,0.6785352123506624
Q7TMB8,0.6828711152394176,0.6609250264316632,0.6949362229628716,0.7079427095354238
Q9Z0U1,0.6772129386538919,0.6340294724423858,0.68416178502106,0.6949220766829801
Q00915,0.7330819951885869,0.7071669574368903,0.7420211002888851,0.7552664325204158
Q9Z1Q5,0.7577761696025561,0.7412452872952887,0.7463317384897298,0.7639645056536732
Q9JKR6,0.6759545677295328,0.6206550382691389,0.6431654684813252,0.6597672882160408
Q64471,0.7408053320940188,0.7308623563176834,0.7467032817459531,0.7683865269054858
Q64442,0.6629478318748073,0.7396088381537307,0.6712261483898194,0.693613899238574
Q8R3B1,0.6339733261068674,0.5641808476980884,0.6409730102930853,0.6612294165624565
Q3UDE2,0.6612671534976777,0.6355341180612352,0.6629196576612915,0.668503091867974
Q61823,0.6938259316994715,0.659715349153953,0.6764068756366556,0.6977114484017924
P62334,0.6968436251995954,0.6791515970184437,0.6957338334268697,0.7169473085200662
P70168,0.7094858959572388,0.684036619642108,0.7036848686425005,0.7165411085235539
Q68FL6,0.6494132621214727,0.6360823387355318,0.6587431525033473,0.6617362005446243
Q06890,0.6919406402018261,0.7421054063984025,0.7273030554723096,0.7105494319901179
Q6ZWQ9,0.743476654751881,0.7175450149373892,0.7381785529550963,0.7592596523416616
Q3ULJ0,0.7591030720876506,0.7280521371767158,0.7543539343530009,0.770679077204736
Q62433,0.6246522192580867,0.6116883081461351,0.6379614852749316,0.651796236043456
Q9CQT1,0.682740345003408,0.6580420233549091,0.6820735796910173,0.7042920218260029
Q921W7,0.6697728234787487,0.6652403922011514,0.6896944779690478,0.7116592252873851
Q9CZC8,0.6740333973113071,0.6567574160281512,0.7138164595262473,0.7122415722905713
P70349,0.7418091867234983,0.7183230070068646,0.7368676465446329,0.771656139827521
P25444,0.7169628031853453,0.6914323152353333,0.7133282399635239,0.7207107407147344
P48774,0.7091983980722689,0.6798512839475412,0.7040126567796006,0.708641816257962
P31230,0.7302018026530195,0.7101696935352375,0.7280087368482987,0.7297270079903366
Q61166,0.736158040580964,0.7175272588869787,0.7433980464361335,0.7565280857265839
Q9QWL7,0.710845223540337,0.6793126785231521,0.7793290818988983,0.7934083298526895
Q00PI9,0.7320309441650016,0.7105315269042551,0.7265275411364837,0.7440091558577928
O70475,0.6619805735589778,0.7449909281670907,0.6647238169944079,0.6666342394952277
Q61646,0.6456106683626356,0.7183549197568899,0.6591425888199907,0.6673611929590645
A2AN08,0.6618322078082696,0.634383810800545,0.6758600993913729,0.6853963695625173
P54775,0.7618786326521249,0.7328690392644165,0.7462192399057836,0.7496553916773891
Q9R111,0.6824092204188354,0.6673814748367255,0.7003076539355588,0.7007816090689283
Q6PGH2,0.6759952675713872,0.6554379403634198,0.6685748338268429,0.6859143230587962
P28474,0.768053846754253,0.7328543605456874,0.7595117207696395,0.7828697764295423
Q8QZY1,0.6919147522066383,0.6620249135099896,0.6806254371182971,0.6897691293527158
Q7TNC4,0.6790687853878888,0.6595403535001089,0.6896686930266129,0.7037936317750217
P99029,0.7571914314117336,0.7408156108213048,0.7479536436709608,0.751894006752363
O55222,0.6827864965528858,0.656874023440324,0.6835764992050332,0.7084941231198765
Q8BJW6,0.59544631849372,0.5410601075394088,0.6024729290862002,0.6294921644317735
Q61730,0.6714121469255062,0.6741552146600124,0.6775192031104479,0.681972557062361
O35381,0.7511126497967389,0.8103279922903742,0.745669406810436,0.742218590263171
A3KMP2,0.8411621887875885,0.8423721246481786,0.8486505241765356,0.850354850409089
P14148,0.7464030221704283,0.745132378847568,0.740290389088855,0.7564648537190106
P06281,0.6313786507895855,0.7638704776299832,0.6101486029536722,0.6622884238446322
Q9WVK4,0.7008619710738601,0.6874934119306046,0.7023350758834643,0.7396694090317194
O35215,0.7364552772431106,0.7285271363013098,0.7323732526127199,0.7400026711245316
