Accession,luminal protein 2.5
Q91VH6,0.4411418828621038
Q9D142,0.0175733131253795
Q9QXC1,0.999197114956763
P97470,-0.5541305834770188
Q8BFY9,-0.00309030908937964
P62281,0.7937234633460715
Q03265,-0.8331599942529222
G3X8T9,0.8364866631882462
Q64467,0.6718825954122971
Q99LB6,0.46220979347045343
Q9CQ19,0.695501087251635
O54724,0.8063161325458785
P42208,0.6345317807137564
A0A494B952,0.9643887509940884
P09036,-0.4496880627318333
P0DOV1,0.40765850040007995
Q04857,-0.3774659213764411
Q8CG72,0.9054526261770486
P63038,0.45387004621669835
Q9DAK9,1.2517949254706822
A0A0R4J049,0.023364120458249798
P46412,0.867211075179327
Q60631,1.3412967410486976
Q64674,0.5750471793342649
Q8VCA8,0.09104970640094884
P61164,0.31109460741155803
Q8BTY1,0.6679465852467585
Q8VCT4,0.6505369545483963
Q8K4Z3,0.7571535390299439
Q9CQB8,0.546661036983148
P43274,0.9473350059928569
Q99KP3,0.5903737482187398
Q07235,-0.6092755599722915
Q7TPV4,0.03927556647244587
P62754,0.3888757046311715
Q9CYT6,0.10341222477972802
P62717,0.5630378496560544
Q99K48,0.4890396670328585
Q62422,0.025260894460428507
Q01405,-0.2548085889444708
Q6QR59,0.6963046615891488
D3YUT3,0.5663609624648478
P26231,0.17511583049567503
P54071,1.1922017292388307
Q99KH8,0.08420412005682203
Q9QY48,-1.2181392471025225
Q9DCC4,0.7656183926136694
Q9CRB1,0.19312583357760796
Q99L45,0.2486285809786826
P70271,0.4221554200045315
Q9WUK2,0.9808681414021594
Q8CAY6,0.3704230850874036
Q62093,0.8415690474437101
Q9CQV8,1.5852645785517385
E0CXN5,0.9368469151359153
P54823,0.03972952928262013
Q9DCV7,0.8055288669129703
P32848,1.9099035802260118
Q9JMD3,1.8200662965258692
G3UXL2,1.0705381221299892
Q6P1B9,0.20359357357273625
Q9JLQ0,-0.07188655233315047
Q9WVJ3,-0.07314198253929159
Q99J36,0.2182189440643696
Q9R1P0,1.034253732767433
P47713,0.21859797616017587
Q9WTI7,0.1418630174080998
P62911,0.19770516312526865
Q9Z0J0,0.6115744097168379
Q9DCT1,0.4122636618743654
P62270,0.9792976100252595
Q9CPU0,1.0036611526209414
A0A0A6YW77,0.6249413209253479
Q8C0E2,-0.04103081490049926
P97461,0.14272275936570927
E9QP62,0.19550618822581103
Q8R0A5,1.3026100995915015
Q8C0M9,0.2108208267496028
Q60967,0.23091426838920892
P62264,0.9107327814235486
P40336,-0.28450546128874155
P35979,0.7851454849704356
P43276,0.2012957792309903
Q9WTX5,0.6439440225133677
Q8BG13,0.5366597507680075
Q3UP87,-0.3863388710596389
G3X8T3,-0.37211061092447234
P58389,0.4805397628417302
Q9R1T2,0.49379471264086056
O35295,0.5825870427061722
P45591,0.7437964306609448
O08663,0.2655647360821227
Q9DAW9,0.16340229919590366
F8WI14,0.44095629279679643
Q8C878,-0.0016686749929928108
Q8JZR2,0.27977181401449874
P16460,1.2450016960966261
Q921M7,0.17878937080753707
O54988,-0.14215636198808038
Q9D2V7,-0.12105151188657887
Q1HFZ0,0.7864584670178133
Q9WUB3,-0.16534097934951908
A2AUD5,0.9179278167080225
Q08091,0.337711845536782
P62918,0.8413103194799714
O88947,0.24773629206203224
P54728,1.0888214027465728
P26443,0.15820094654331696
Q61656,-0.052083029905772314
P61358,0.8470270102170965
Q8BP48,0.04333537090784379
Q8VDM6,0.2453178312318991
O08795,0.5808752185095253
Q3TGS7,1.6157871265872088
P08121,-0.1180391567051491
P28660,0.9167910472399724
Q6A028,0.21598456318621342
P49443,-0.09819827608788892
Q61205,1.587482169455139
P35123,0.01112831713154972
Q8BWT1,-0.8771029881315652
Q9ET01,0.39374286241905904
Q9EQU5,1.1844247446013472
P34914,0.27173976697619673
Q9CZ42,0.1392164766680511
Q542V3,-0.15120196309967118
Q3UXL1,0.19680581341055692
Q9WTX6,0.04304372613839696
P35505,-0.27894530915333016
Q9D0A3,0.6827955722560827
P14206,1.100485835635701
P70202,0.26622680757225115
Q9DAU7,0.8575644870955069
Q9CR51,0.20434424473295998
P11859,0.6801886797487415
P70697,-0.38048390655163766
Q3UEB3,0.25827456135139976
Q9JKX6,-0.41958588021398197
Q9Z185,0.9811598762790208
Q60829,1.238451670478934
Q60737,-0.02087120183568034
